StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,OBESITY_CrudePrev
NY,New York,Monroe,36055,36055005000,45.2
NY,New York,Cayuga,36011,36011042100,45.1
NY,New York,Oneida,36065,36065026300,45.1
NY,New York,Rockland,36087,36087012403,45.1
NY,New York,Albany,36001,36001000202,45.1
NY,New York,Onondaga,36067,36067006000,45.0
NY,New York,St. Lawrence,36089,36089492900,44.9
NY,New York,St. Lawrence,36089,36089491500,44.9
NY,New York,Livingston,36051,36051031000,44.9
NY,New York,Onondaga,36067,36067001400,44.8
NY,New York,Broome,36007,36007000500,44.8
NY,New York,Onondaga,36067,36067006101,44.8
NY,New York,Oneida,36065,36065021104,44.7
NY,New York,Albany,36001,36001002500,44.7
NY,New York,Niagara,36063,36063023600,44.7
NY,New York,Onondaga,36067,36067940000,44.7
NY,New York,Erie,36029,36029004401,44.7
NY,New York,Rensselaer,36083,36083040400,44.7
NY,New York,Onondaga,36067,36067003500,44.7
NY,New York,Erie,36029,36029017000,44.7
NY,New York,Erie,36029,36029004701,44.6
NY,New York,Erie,36029,36029003100,44.6
NY,New York,Monroe,36055,36055005900,44.6
NY,New York,Niagara,36063,36063023500,44.6
NY,New York,St. Lawrence,36089,36089491600,44.6
NY,New York,Albany,36001,36001000201,44.6
NY,New York,Erie,36029,36029001602,44.6
NY,New York,Onondaga,36067,36067002400,44.5
NY,New York,Onondaga,36067,36067001600,44.5
NY,New York,Franklin,36033,36033940000,44.4
NY,New York,Erie,36029,36029002802,44.4
NY,New York,Albany,36001,36001000100,44.4
NY,New York,Monroe,36055,36055004800,44.4
NY,New York,Onondaga,36067,36067002000,44.4
NY,New York,Onondaga,36067,36067000800,44.4
NY,New York,Monroe,36055,36055005800,44.3
NY,New York,Erie,36029,36029004100,44.3
NY,New York,Oswego,36075,36075021102,44.2
NY,New York,Onondaga,36067,36067003602,44.2
NY,New York,Oneida,36065,36065021500,44.2
NY,New York,Montgomery,36057,36057070900,44.1
NY,New York,Onondaga,36067,36067004301,44.1
NY,New York,St. Lawrence,36089,36089490200,44.1
NY,New York,Niagara,36063,36063021000,44.1
NY,New York,Chautauqua,36013,36013030300,44.1
NY,New York,Jefferson,36045,36045061400,44.1
NY,New York,St. Lawrence,36089,36089491800,44.1
NY,New York,Erie,36029,36029016801,44.0
NY,New York,Onondaga,36067,36067000700,44.0
NY,New York,Bronx,36005,36005005300,44.0
NY,New York,Monroe,36055,36055002200,44.0
NY,New York,Erie,36029,36029003400,43.9
NY,New York,Erie,36029,36029003700,43.9
NY,New York,Franklin,36033,36033950200,43.9
NY,New York,Franklin,36033,36033950502,43.9
NY,New York,Montgomery,36057,36057070800,43.8
NY,New York,Oneida,36065,36065021103,43.8
NY,New York,Monroe,36055,36055007900,43.8
NY,New York,Erie,36029,36029004300,43.8
NY,New York,St. Lawrence,36089,36089492501,43.8
NY,New York,St. Lawrence,36089,36089490600,43.7
NY,New York,Monroe,36055,36055004602,43.6
NY,New York,Niagara,36063,36063940001,43.6
NY,New York,Herkimer,36043,36043010702,43.5
NY,New York,Monroe,36055,36055004701,43.4
NY,New York,Onondaga,36067,36067005700,43.4
NY,New York,Monroe,36055,36055004000,43.4
NY,New York,Oneida,36065,36065020802,43.4
NY,New York,Lewis,36049,36049950800,43.3
NY,New York,Oswego,36075,36075021201,43.3
NY,New York,Lewis,36049,36049950601,43.2
NY,New York,Niagara,36063,36063022000,43.2
NY,New York,Erie,36029,36029002703,43.2
NY,New York,Montgomery,36057,36057070300,43.2
NY,New York,St. Lawrence,36089,36089490500,43.1
NY,New York,Jefferson,36045,36045061300,43.0
NY,New York,Richmond,36085,36085013301,43.0
NY,New York,Chautauqua,36013,36013030500,43.0
NY,New York,Schenectady,36093,36093021001,43.0
NY,New York,Rockland,36087,36087012205,43.0
NY,New York,St. Lawrence,36089,36089490100,42.9
NY,New York,Westchester,36119,36119000502,42.9
NY,New York,Erie,36029,36029004002,42.9
NY,New York,New York,36061,36061024000,42.9
NY,New York,Broome,36007,36007000600,42.8
NY,New York,Schenectady,36093,36093020800,42.8
NY,New York,Monroe,36055,36055005700,42.8
NY,New York,St. Lawrence,36089,36089492600,42.8
NY,New York,St. Lawrence,36089,36089490700,42.8
NY,New York,Monroe,36055,36055008301,42.8
NY,New York,St. Lawrence,36089,36089493000,42.8
NY,New York,Onondaga,36067,36067001000,42.7
NY,New York,Montgomery,36057,36057070600,42.7
NY,New York,St. Lawrence,36089,36089492401,42.6
NY,New York,Queens,36081,36081097202,42.6
NY,New York,Erie,36029,36029007102,42.6
NY,New York,Erie,36029,36029001700,42.6
NY,New York,Erie,36029,36029004003,42.6
NY,New York,Bronx,36005,36005014500,42.5
NY,New York,Albany,36001,36001000800,42.5
NY,New York,Niagara,36063,36063023001,42.5
NY,New York,Erie,36029,36029017400,42.5
NY,New York,Onondaga,36067,36067001701,42.5
NY,New York,Chautauqua,36013,36013030600,42.5
NY,New York,Erie,36029,36029005500,42.4
NY,New York,Orange,36071,36071000400,42.4
NY,New York,St. Lawrence,36089,36089491000,42.4
NY,New York,Monroe,36055,36055008200,42.4
NY,New York,Bronx,36005,36005002701,42.4
NY,New York,Wyoming,36121,36121970201,42.3
NY,New York,Monroe,36055,36055002100,42.3
NY,New York,Niagara,36063,36063023100,42.3
NY,New York,Erie,36029,36029016802,42.2
NY,New York,Richmond,36085,36085031901,42.2
NY,New York,Westchester,36119,36119002900,42.2
NY,New York,Oswego,36075,36075020304,42.2
NY,New York,Erie,36029,36029000110,42.1
NY,New York,Montgomery,36057,36057070400,42.1
NY,New York,Fulton,36035,36035970800,42.1
NY,New York,Erie,36029,36029000500,42.1
NY,New York,Rockland,36087,36087011304,42.0
NY,New York,Bronx,36005,36005018502,42.0
NY,New York,Oneida,36065,36065020803,42.0
NY,New York,Lewis,36049,36049950302,42.0
NY,New York,Franklin,36033,36033952000,42.0
NY,New York,Broome,36007,36007000900,41.8
NY,New York,Wayne,36117,36117020900,41.8
NY,New York,Franklin,36033,36033950301,41.8
NY,New York,Franklin,36033,36033950501,41.8
NY,New York,Seneca,36099,36099950801,41.8
NY,New York,Cattaraugus,36009,36009940301,41.8
NY,New York,Niagara,36063,36063021400,41.8
NY,New York,Oneida,36065,36065020102,41.7
NY,New York,Madison,36053,36053031100,41.7
NY,New York,Lewis,36049,36049950200,41.7
NY,New York,Rensselaer,36083,36083040500,41.6
NY,New York,Lewis,36049,36049950700,41.6
NY,New York,Albany,36001,36001000301,41.6
NY,New York,Madison,36053,36053030101,41.6
NY,New York,Erie,36029,36029012400,41.6
NY,New York,Albany,36001,36001000700,41.5
NY,New York,Erie,36029,36029016400,41.5
NY,New York,Oneida,36065,36065025800,41.5
NY,New York,Oneida,36065,36065021900,41.5
NY,New York,Westchester,36119,36119000501,41.5
NY,New York,Monroe,36055,36055001900,41.4
NY,New York,Oneida,36065,36065026400,41.4
NY,New York,Montgomery,36057,36057070200,41.4
NY,New York,Westchester,36119,36119001000,41.4
NY,New York,Orange,36071,36071000502,41.4
NY,New York,Chautauqua,36013,36013035400,41.4
NY,New York,Erie,36029,36029016300,41.4
NY,New York,Cattaraugus,36009,36009961700,41.4
NY,New York,Orange,36071,36071000600,41.3
NY,New York,Rockland,36087,36087012302,41.3
NY,New York,Orange,36071,36071001200,41.3
NY,New York,Onondaga,36067,36067004900,41.3
NY,New York,Jefferson,36045,36045061200,41.3
NY,New York,Richmond,36085,36085001100,41.3
NY,New York,Wayne,36117,36117021100,41.3
NY,New York,Schenectady,36093,36093020900,41.2
NY,New York,Erie,36029,36029016700,41.2
NY,New York,Onondaga,36067,36067014400,41.2
NY,New York,Richmond,36085,36085000700,41.2
NY,New York,Onondaga,36067,36067001702,41.2
NY,New York,Lewis,36049,36049950500,41.2
NY,New York,Broome,36007,36007013900,41.1
NY,New York,Chautauqua,36013,36013030100,41.1
NY,New York,Erie,36029,36029002300,41.1
NY,New York,Bronx,36005,36005014701,41.1
NY,New York,Niagara,36063,36063024102,41.1
NY,New York,Herkimer,36043,36043011100,41.1
NY,New York,Franklin,36033,36033951100,41.0
NY,New York,Rensselaer,36083,36083040200,41.0
NY,New York,Niagara,36063,36063024301,41.0
NY,New York,Rensselaer,36083,36083040100,41.0
NY,New York,Westchester,36119,36119983000,41.0
NY,New York,Erie,36029,36029940000,41.0
NY,New York,Nassau,36059,36059407201,40.9
NY,New York,Erie,36029,36029003301,40.8
NY,New York,Monroe,36055,36055004702,40.8
NY,New York,Onondaga,36067,36067001500,40.7
NY,New York,Niagara,36063,36063023302,40.7
NY,New York,Niagara,36063,36063023200,40.7
NY,New York,Wayne,36117,36117021400,40.7
NY,New York,Nassau,36059,36059407000,40.7
NY,New York,Monroe,36055,36055006700,40.7
NY,New York,Broome,36007,36007001300,40.7
NY,New York,Queens,36081,36081097205,40.7
NY,New York,Broome,36007,36007000400,40.6
NY,New York,Bronx,36005,36005038304,40.6
NY,New York,Schenectady,36093,36093020102,40.6
NY,New York,Bronx,36005,36005020501,40.6
NY,New York,St. Lawrence,36089,36089492301,40.6
NY,New York,Bronx,36005,36005002300,40.6
NY,New York,Montgomery,36057,36057072600,40.6
NY,New York,Wayne,36117,36117021700,40.6
NY,New York,Jefferson,36045,36045060202,40.6
NY,New York,Richmond,36085,36085031902,40.6
NY,New York,Niagara,36063,36063023800,40.6
NY,New York,Albany,36001,36001000501,40.6
NY,New York,Bronx,36005,36005006500,40.5
NY,New York,Bronx,36005,36005007300,40.5
NY,New York,Niagara,36063,36063023405,40.5
NY,New York,Oneida,36065,36065021201,40.5
NY,New York,Erie,36029,36029002400,40.5
NY,New York,Schenectady,36093,36093020700,40.5
NY,New York,Bronx,36005,36005038500,40.5
NY,New York,Franklin,36033,36033950900,40.5
NY,New York,Orange,36071,36071000501,40.5
NY,New York,Greene,36039,36039081001,40.5
NY,New York,Jefferson,36045,36045061101,40.5
NY,New York,Niagara,36063,36063024002,40.4
NY,New York,Bronx,36005,36005022000,40.4
NY,New York,Suffolk,36103,36103122406,40.4
NY,New York,Cayuga,36011,36011040101,40.4
NY,New York,Monroe,36055,36055008801,40.4
NY,New York,Schenectady,36093,36093033200,40.4
NY,New York,Onondaga,36067,36067011102,40.4
NY,New York,Niagara,36063,36063022100,40.4
NY,New York,Niagara,36063,36063022500,40.4
NY,New York,Herkimer,36043,36043010400,40.4
NY,New York,Rockland,36087,36087011506,40.4
NY,New York,Fulton,36035,36035970900,40.3
NY,New York,Cayuga,36011,36011041300,40.3
NY,New York,Oneida,36065,36065022500,40.3
NY,New York,Montgomery,36057,36057072400,40.3
NY,New York,Monroe,36055,36055007100,40.3
NY,New York,Bronx,36005,36005006700,40.3
NY,New York,Wayne,36117,36117021200,40.3
NY,New York,Erie,36029,36029980300,40.3
NY,New York,Erie,36029,36029010300,40.3
NY,New York,Bronx,36005,36005045800,40.3
NY,New York,Oswego,36075,36075021104,40.3
NY,New York,Lewis,36049,36049950401,40.2
NY,New York,Bronx,36005,36005016100,40.2
NY,New York,Niagara,36063,36063022602,40.2
NY,New York,St. Lawrence,36089,36089491700,40.2
NY,New York,Westchester,36119,36119003200,40.2
NY,New York,Nassau,36059,36059407203,40.2
NY,New York,Broome,36007,36007013600,40.2
NY,New York,Bronx,36005,36005021302,40.2
NY,New York,Onondaga,36067,36067000300,40.2
NY,New York,Nassau,36059,36059406701,40.2
NY,New York,Chautauqua,36013,36013030200,40.1
NY,New York,Onondaga,36067,36067012900,40.1
NY,New York,Schenectady,36093,36093021700,40.1
NY,New York,Erie,36029,36029005700,40.1
NY,New York,Kings,36047,36047090600,40.1
NY,New York,Chemung,36015,36015000700,40.0
NY,New York,Chautauqua,36013,36013035600,40.0
NY,New York,Ulster,36111,36111951800,40.0
NY,New York,Onondaga,36067,36067002700,40.0
NY,New York,Broome,36007,36007001100,40.0
NY,New York,Monroe,36055,36055009403,40.0
NY,New York,Suffolk,36103,36103122501,40.0
NY,New York,St. Lawrence,36089,36089490400,40.0
NY,New York,Niagara,36063,36063020300,40.0
NY,New York,Monroe,36055,36055001300,39.9
NY,New York,Bronx,36005,36005039800,39.9
NY,New York,Jefferson,36045,36045062100,39.9
NY,New York,Bronx,36005,36005014702,39.9
NY,New York,Ontario,36069,36069051700,39.9
NY,New York,Montgomery,36057,36057072500,39.9
NY,New York,Oswego,36075,36075021605,39.9
NY,New York,Steuben,36101,36101960900,39.9
NY,New York,Erie,36029,36029005900,39.9
NY,New York,Bronx,36005,36005005100,39.9
NY,New York,Niagara,36063,36063022601,39.9
NY,New York,Bronx,36005,36005002702,39.9
NY,New York,Jefferson,36045,36045060500,39.9
NY,New York,Erie,36029,36029017501,39.8
NY,New York,Broome,36007,36007014000,39.8
NY,New York,Nassau,36059,36059406702,39.8
NY,New York,Franklin,36033,36033951300,39.8
NY,New York,Oswego,36075,36075020503,39.8
NY,New York,Bronx,36005,36005042000,39.8
NY,New York,Chautauqua,36013,36013035500,39.8
NY,New York,Kings,36047,36047080800,39.8
NY,New York,Bronx,36005,36005035900,39.8
NY,New York,Wayne,36117,36117021600,39.8
NY,New York,Albany,36001,36001012800,39.8
NY,New York,Bronx,36005,36005028300,39.8
NY,New York,Bronx,36005,36005005001,39.8
NY,New York,Bronx,36005,36005036902,39.7
NY,New York,Bronx,36005,36005021301,39.7
NY,New York,Wayne,36117,36117021501,39.7
NY,New York,Bronx,36005,36005046209,39.7
NY,New York,Bronx,36005,36005016900,39.7
NY,New York,Bronx,36005,36005002001,39.7
NY,New York,Orange,36071,36071015007,39.7
NY,New York,Wayne,36117,36117021502,39.7
NY,New York,Onondaga,36067,36067006103,39.7
NY,New York,Chemung,36015,36015000300,39.7
NY,New York,Wayne,36117,36117021800,39.7
NY,New York,St. Lawrence,36089,36089490800,39.7
NY,New York,St. Lawrence,36089,36089490900,39.7
NY,New York,St. Lawrence,36089,36089491300,39.7
NY,New York,Niagara,36063,36063022901,39.7
NY,New York,Oswego,36075,36075020800,39.6
NY,New York,St. Lawrence,36089,36089492302,39.6
NY,New York,Schenectady,36093,36093020200,39.6
NY,New York,Erie,36029,36029017100,39.6
NY,New York,Albany,36001,36001002300,39.6
NY,New York,Jefferson,36045,36045062200,39.5
NY,New York,Niagara,36063,36063022200,39.5
NY,New York,Madison,36053,36053030102,39.5
NY,New York,Niagara,36063,36063024202,39.5
NY,New York,Orleans,36073,36073040602,39.5
NY,New York,Lewis,36049,36049950101,39.5
NY,New York,Rockland,36087,36087012110,39.5
NY,New York,Westchester,36119,36119000601,39.5
NY,New York,Kings,36047,36047089200,39.5
NY,New York,Jefferson,36045,36045060902,39.5
NY,New York,Chautauqua,36013,36013035700,39.4
NY,New York,Oswego,36075,36075020202,39.4
NY,New York,Nassau,36059,36059407101,39.4
NY,New York,Westchester,36119,36119003100,39.4
NY,New York,Bronx,36005,36005014900,39.4
NY,New York,Oneida,36065,36065021401,39.4
NY,New York,Clinton,36019,36019103512,39.4
NY,New York,Oneida,36065,36065021202,39.4
NY,New York,Kings,36047,36047089600,39.4
NY,New York,Bronx,36005,36005000100,39.4
NY,New York,Franklin,36033,36033951200,39.4
NY,New York,Bronx,36005,36005023703,39.3
NY,New York,Franklin,36033,36033950601,39.3
NY,New York,Bronx,36005,36005003700,39.3
NY,New York,Richmond,36085,36085020702,39.3
NY,New York,Queens,36081,36081097206,39.3
NY,New York,Greene,36039,36039080800,39.2
NY,New York,Monroe,36055,36055008100,39.2
NY,New York,Cattaraugus,36009,36009940302,39.2
NY,New York,Bronx,36005,36005016700,39.2
NY,New York,Monroe,36055,36055006900,39.2
NY,New York,Dutchess,36027,36027220300,39.2
NY,New York,Erie,36029,36029005600,39.2
NY,New York,Albany,36001,36001000600,39.2
NY,New York,Oneida,36065,36065022000,39.2
NY,New York,Bronx,36005,36005036300,39.2
NY,New York,Kings,36047,36047091000,39.2
NY,New York,Schenectady,36093,36093021600,39.1
NY,New York,Rockland,36087,36087012301,39.1
NY,New York,Richmond,36085,36085002900,39.1
NY,New York,Westchester,36119,36119000404,39.1
NY,New York,Clinton,36019,36019101600,39.1
NY,New York,Bronx,36005,36005008600,39.1
NY,New York,Nassau,36059,36059406900,39.1
NY,New York,St. Lawrence,36089,36089492100,39.1
NY,New York,Clinton,36019,36019103100,39.1
NY,New York,Madison,36053,36053030800,39.0
NY,New York,Onondaga,36067,36067013900,39.0
NY,New York,Oswego,36075,36075020201,39.0
NY,New York,Erie,36029,36029007000,39.0
NY,New York,Lewis,36049,36049950301,39.0
NY,New York,Monroe,36055,36055006200,39.0
NY,New York,Bronx,36005,36005015100,39.0
NY,New York,Onondaga,36067,36067005000,39.0
NY,New York,Bronx,36005,36005023704,39.0
NY,New York,Bronx,36005,36005036901,38.9
NY,New York,Bronx,36005,36005002002,38.9
NY,New York,Kings,36047,36047094402,38.9
NY,New York,Erie,36029,36029010400,38.9
NY,New York,Bronx,36005,36005037900,38.9
NY,New York,Orange,36071,36071015008,38.9
NY,New York,Jefferson,36045,36045060601,38.9
NY,New York,Oneida,36065,36065026600,38.9
NY,New York,Bronx,36005,36005012901,38.8
NY,New York,Bronx,36005,36005039500,38.8
NY,New York,Nassau,36059,36059406802,38.8
NY,New York,Bronx,36005,36005039300,38.8
NY,New York,Rockland,36087,36087012116,38.8
NY,New York,Onondaga,36067,36067014200,38.8
NY,New York,Chautauqua,36013,36013030800,38.8
NY,New York,Chenango,36017,36017970501,38.8
NY,New York,Bronx,36005,36005004600,38.8
NY,New York,Chenango,36017,36017970400,38.8
NY,New York,Jefferson,36045,36045061000,38.8
NY,New York,Dutchess,36027,36027220102,38.8
NY,New York,Rensselaer,36083,36083040900,38.8
NY,New York,Rockland,36087,36087012115,38.7
NY,New York,Rockland,36087,36087011505,38.7
NY,New York,Oneida,36065,36065021402,38.7
NY,New York,Jefferson,36045,36045061700,38.7
NY,New York,Saratoga,36091,36091061401,38.7
NY,New York,Madison,36053,36053030601,38.7
NY,New York,Wayne,36117,36117020106,38.7
NY,New York,Chemung,36015,36015000100,38.7
NY,New York,Jefferson,36045,36045062400,38.7
NY,New York,Steuben,36101,36101961100,38.7
NY,New York,Dutchess,36027,36027221100,38.7
NY,New York,Oswego,36075,36075020904,38.7
NY,New York,Allegany,36003,36003951201,38.6
NY,New York,Albany,36001,36001001100,38.6
NY,New York,Bronx,36005,36005033601,38.6
NY,New York,Bronx,36005,36005037100,38.6
NY,New York,Bronx,36005,36005014300,38.6
NY,New York,Dutchess,36027,36027220201,38.6
NY,New York,Richmond,36085,36085007700,38.6
NY,New York,Jefferson,36045,36045060401,38.6
NY,New York,Cayuga,36011,36011040300,38.6
NY,New York,Queens,36081,36081042600,38.6
NY,New York,Bronx,36005,36005020100,38.5
NY,New York,Bronx,36005,36005024100,38.5
NY,New York,Westchester,36119,36119000103,38.5
NY,New York,Broome,36007,36007000200,38.5
NY,New York,Rockland,36087,36087012107,38.5
NY,New York,Oswego,36075,36075020101,38.5
NY,New York,Herkimer,36043,36043011002,38.5
NY,New York,Monroe,36055,36055003300,38.5
NY,New York,Jefferson,36045,36045062500,38.5
NY,New York,Bronx,36005,36005012300,38.5
NY,New York,Bronx,36005,36005040100,38.5
NY,New York,Monroe,36055,36055006300,38.5
NY,New York,Onondaga,36067,36067016200,38.5
NY,New York,Chenango,36017,36017970202,38.5
NY,New York,Bronx,36005,36005036100,38.4
NY,New York,Bronx,36005,36005004400,38.4
NY,New York,Oswego,36075,36075020501,38.4
NY,New York,Steuben,36101,36101960200,38.4
NY,New York,Franklin,36033,36033950701,38.4
NY,New York,Bronx,36005,36005046000,38.4
NY,New York,Herkimer,36043,36043010701,38.4
NY,New York,Erie,36029,36029005801,38.4
NY,New York,Oneida,36065,36065022400,38.3
NY,New York,Saratoga,36091,36091060507,38.3
NY,New York,Niagara,36063,36063024502,38.3
NY,New York,Nassau,36059,36059414202,38.3
NY,New York,Suffolk,36103,36103159509,38.3
NY,New York,Niagara,36063,36063023401,38.3
NY,New York,Montgomery,36057,36057072700,38.3
NY,New York,Bronx,36005,36005013100,38.3
NY,New York,Oneida,36065,36065021302,38.3
NY,New York,Rockland,36087,36087012206,38.3
NY,New York,Jefferson,36045,36045061801,38.3
NY,New York,Ulster,36111,36111954200,38.3
NY,New York,Madison,36053,36053030300,38.3
NY,New York,Yates,36123,36123150101,38.3
NY,New York,Jefferson,36045,36045060102,38.3
NY,New York,Orange,36071,36071013400,38.3
NY,New York,Nassau,36059,36059406202,38.2
NY,New York,Oneida,36065,36065023200,38.2
NY,New York,Oswego,36075,36075021300,38.2
NY,New York,Jefferson,36045,36045061500,38.2
NY,New York,Oswego,36075,36075020705,38.2
NY,New York,Monroe,36055,36055003200,38.2
NY,New York,Oswego,36075,36075020102,38.2
NY,New York,Oneida,36065,36065024400,38.2
NY,New York,Kings,36047,36047103401,38.2
NY,New York,Niagara,36063,36063024201,38.2
NY,New York,Albany,36001,36001013200,38.2
NY,New York,Montgomery,36057,36057072300,38.2
NY,New York,Bronx,36005,36005019900,38.2
NY,New York,Richmond,36085,36085013302,38.1
NY,New York,Jefferson,36045,36045060700,38.1
NY,New York,Niagara,36063,36063024101,38.1
NY,New York,Nassau,36059,36059411100,38.1
NY,New York,Saratoga,36091,36091060400,38.1
NY,New York,Bronx,36005,36005006200,38.1
NY,New York,Essex,36031,36031961002,38.1
NY,New York,Delaware,36025,36025970602,38.1
NY,New York,Onondaga,36067,36067010900,38.1
NY,New York,Westchester,36119,36119982000,38.1
NY,New York,Nassau,36059,36059414001,38.0
NY,New York,Albany,36001,36001002600,38.0
NY,New York,Jefferson,36045,36045060901,38.0
NY,New York,Rockland,36087,36087010702,38.0
NY,New York,Erie,36029,36029001000,38.0
NY,New York,Monroe,36055,36055000200,38.0
NY,New York,Saratoga,36091,36091060301,38.0
NY,New York,Nassau,36059,36059414400,38.0
NY,New York,Bronx,36005,36005013300,38.0
NY,New York,Onondaga,36067,36067001900,38.0
NY,New York,Wayne,36117,36117020402,37.9
NY,New York,Bronx,36005,36005019700,37.9
NY,New York,Bronx,36005,36005043501,37.9
NY,New York,Saratoga,36091,36091062300,37.9
NY,New York,Montgomery,36057,36057070500,37.9
NY,New York,Onondaga,36067,36067014300,37.9
NY,New York,Cattaraugus,36009,36009960600,37.9
NY,New York,Jefferson,36045,36045060203,37.9
NY,New York,Bronx,36005,36005003800,37.9
NY,New York,Onondaga,36067,36067010200,37.9
NY,New York,Kings,36047,36047090000,37.9
NY,New York,Franklin,36033,36033951000,37.9
NY,New York,Kings,36047,36047090800,37.9
NY,New York,Kings,36047,36047120802,37.9
NY,New York,Bronx,36005,36005038303,37.9
NY,New York,Dutchess,36027,36027640001,37.9
NY,New York,Nassau,36059,36059407502,37.9
NY,New York,Madison,36053,36053030401,37.8
NY,New York,Clinton,36019,36019102200,37.8
NY,New York,Jefferson,36045,36045061600,37.8
NY,New York,Bronx,36005,36005003500,37.8
NY,New York,Steuben,36101,36101961800,37.8
NY,New York,Niagara,36063,36063022300,37.8
NY,New York,Niagara,36063,36063022803,37.8
NY,New York,Allegany,36003,36003950600,37.8
NY,New York,Suffolk,36103,36103146203,37.8
NY,New York,Montgomery,36057,36057072200,37.8
NY,New York,Bronx,36005,36005013500,37.8
NY,New York,Erie,36029,36029008300,37.8
NY,New York,Bronx,36005,36005006900,37.8
NY,New York,Albany,36001,36001012900,37.8
NY,New York,Rockland,36087,36087012404,37.8
NY,New York,Kings,36047,36047092400,37.7
NY,New York,Wayne,36117,36117020800,37.7
