StateAbbr,StateDesc,CountyName,CountyFIPS,TractFIPS,OBESITY_CrudePrev
NY,New York,Oneida,36065,36065021401,44.2
NY,New York,Erie,36029,36029003000,44.2
NY,New York,Broome,36007,36007013500,44.2
NY,New York,Oneida,36065,36065020803,44.2
NY,New York,Albany,36001,36001000501,44.2
NY,New York,Bronx,36005,36005037900,44.1
NY,New York,Bronx,36005,36005003300,44.1
NY,New York,Erie,36029,36029007103,44.1
NY,New York,Rockland,36087,36087011304,44.1
NY,New York,Bronx,36005,36005007300,44.0
NY,New York,Oneida,36065,36065021900,44.0
NY,New York,Bronx,36005,36005021302,44.0
NY,New York,Erie,36029,36029003700,43.9
NY,New York,Bronx,36005,36005038500,43.9
NY,New York,Dutchess,36027,36027220201,43.9
NY,New York,Dutchess,36027,36027220102,43.9
NY,New York,Onondaga,36067,36067002101,43.9
NY,New York,Bronx,36005,36005006500,43.9
NY,New York,Niagara,36063,36063020500,43.9
NY,New York,Bronx,36005,36005038304,43.8
NY,New York,Onondaga,36067,36067002300,43.8
NY,New York,Rockland,36087,36087012205,43.8
NY,New York,Erie,36029,36029001601,43.8
NY,New York,Queens,36081,36081017902,43.7
NY,New York,Bronx,36005,36005023703,43.7
NY,New York,Onondaga,36067,36067000501,43.7
NY,New York,Bronx,36005,36005016100,43.7
NY,New York,Clinton,36019,36019100102,43.7
NY,New York,Onondaga,36067,36067005700,43.6
NY,New York,Niagara,36063,36063021100,43.6
NY,New York,Queens,36081,36081097202,43.6
NY,New York,Bronx,36005,36005002300,43.6
NY,New York,Orange,36071,36071013400,43.5
NY,New York,Schenectady,36093,36093021500,43.5
NY,New York,Fulton,36035,36035970800,43.4
NY,New York,Orange,36071,36071015008,43.4
NY,New York,Schenectady,36093,36093020800,43.4
NY,New York,Monroe,36055,36055003200,43.4
NY,New York,Rensselaer,36083,36083040100,43.4
NY,New York,Erie,36029,36029017000,43.4
NY,New York,Westchester,36119,36119002900,43.4
NY,New York,Monroe,36055,36055005400,43.3
NY,New York,Bronx,36005,36005006700,43.3
NY,New York,Erie,36029,36029003302,43.2
NY,New York,Oswego,36075,36075020800,43.2
NY,New York,Monroe,36055,36055000200,43.2
NY,New York,Erie,36029,36029004100,43.2
NY,New York,Niagara,36063,36063020400,43.2
NY,New York,Erie,36029,36029004300,43.1
NY,New York,Chemung,36015,36015000700,43.1
NY,New York,Chemung,36015,36015000100,43.1
NY,New York,Oswego,36075,36075021605,43.1
NY,New York,Erie,36029,36029002900,43.1
NY,New York,Bronx,36005,36005035900,43.0
NY,New York,Monroe,36055,36055013902,43.0
NY,New York,Monroe,36055,36055006800,43.0
NY,New York,Rensselaer,36083,36083040200,43.0
NY,New York,New York,36061,36061024000,43.0
NY,New York,Clinton,36019,36019104200,42.9
NY,New York,Onondaga,36067,36067006000,42.9
NY,New York,Erie,36029,36029001700,42.9
NY,New York,Dutchess,36027,36027610000,42.9
NY,New York,Erie,36029,36029002703,42.9
NY,New York,Monroe,36055,36055009401,42.7
NY,New York,Onondaga,36067,36067000600,42.7
NY,New York,Cayuga,36011,36011040300,42.7
NY,New York,Bronx,36005,36005045800,42.7
NY,New York,Richmond,36085,36085031901,42.7
NY,New York,Bronx,36005,36005036902,42.6
NY,New York,Bronx,36005,36005014701,42.6
NY,New York,Niagara,36063,36063020700,42.6
NY,New York,Oneida,36065,36065022500,42.6
NY,New York,Cayuga,36011,36011040800,42.6
NY,New York,Niagara,36063,36063020600,42.6
NY,New York,Monroe,36055,36055001800,42.5
NY,New York,Oneida,36065,36065022000,42.5
NY,New York,Queens,36081,36081019902,42.4
NY,New York,Bronx,36005,36005014702,42.4
NY,New York,Orange,36071,36071000302,42.4
NY,New York,Bronx,36005,36005003500,42.3
NY,New York,Monroe,36055,36055006200,42.3
NY,New York,Bronx,36005,36005013500,42.3
NY,New York,Ulster,36111,36111951800,42.3
NY,New York,Monroe,36055,36055010901,42.3
NY,New York,Schenectady,36093,36093021001,42.3
NY,New York,Erie,36029,36029002802,42.2
NY,New York,Cayuga,36011,36011040102,42.2
NY,New York,Oneida,36065,36065026400,42.2
NY,New York,Bronx,36005,36005006200,42.2
NY,New York,Erie,36029,36029004003,42.1
NY,New York,Herkimer,36043,36043010702,42.1
NY,New York,Cayuga,36011,36011041800,42.1
NY,New York,Bronx,36005,36005015100,42.1
NY,New York,Erie,36029,36029004401,42.1
NY,New York,Kings,36047,36047094402,42.1
NY,New York,Orange,36071,36071015005,42.1
NY,New York,Oneida,36065,36065025800,42.0
NY,New York,Orange,36071,36071010702,42.0
NY,New York,Orange,36071,36071015100,42.0
NY,New York,Onondaga,36067,36067003602,42.0
NY,New York,Cayuga,36011,36011040900,42.0
NY,New York,Genesee,36037,36037940100,42.0
NY,New York,Westchester,36119,36119983000,42.0
NY,New York,Broome,36007,36007000500,42.0
NY,New York,Bronx,36005,36005005001,41.9
NY,New York,Bronx,36005,36005002702,41.9
NY,New York,Erie,36029,36029007102,41.9
NY,New York,Ontario,36069,36069051700,41.9
NY,New York,Monroe,36055,36055003300,41.9
NY,New York,Bronx,36005,36005021502,41.9
NY,New York,Bronx,36005,36005004600,41.9
NY,New York,Bronx,36005,36005042000,41.9
NY,New York,Orange,36071,36071001500,41.9
NY,New York,Albany,36001,36001012800,41.9
NY,New York,Chemung,36015,36015001000,41.9
NY,New York,Oneida,36065,36065026600,41.8
NY,New York,Bronx,36005,36005023704,41.8
NY,New York,Albany,36001,36001013200,41.8
NY,New York,Bronx,36005,36005043501,41.8
NY,New York,Queens,36081,36081097205,41.8
NY,New York,Oneida,36065,36065021402,41.8
NY,New York,Onondaga,36067,36067006101,41.8
NY,New York,Oswego,36075,36075021104,41.8
NY,New York,Bronx,36005,36005037504,41.8
NY,New York,Oswego,36075,36075020202,41.8
NY,New York,Bronx,36005,36005023100,41.7
NY,New York,Montgomery,36057,36057070800,41.7
NY,New York,Albany,36001,36001002300,41.7
NY,New York,Bronx,36005,36005022701,41.7
NY,New York,Bronx,36005,36005039500,41.7
NY,New York,Wyoming,36121,36121970201,41.7
NY,New York,Bronx,36005,36005019500,41.7
NY,New York,Bronx,36005,36005044200,41.6
NY,New York,Orange,36071,36071011301,41.6
NY,New York,Oswego,36075,36075021101,41.6
NY,New York,Erie,36029,36029005500,41.6
NY,New York,Cattaraugus,36009,36009940301,41.6
NY,New York,Bronx,36005,36005022000,41.6
NY,New York,Wayne,36117,36117021400,41.6
NY,New York,Cayuga,36011,36011041500,41.6
NY,New York,Jefferson,36045,36045061300,41.6
NY,New York,Onondaga,36067,36067000200,41.6
NY,New York,Cayuga,36011,36011041700,41.5
NY,New York,Niagara,36063,36063021700,41.5
NY,New York,Oswego,36075,36075020503,41.5
NY,New York,Clinton,36019,36019103800,41.5
NY,New York,Schenectady,36093,36093020900,41.5
NY,New York,Bronx,36005,36005036300,41.4
NY,New York,Bronx,36005,36005014900,41.4
NY,New York,Queens,36081,36081097206,41.4
NY,New York,Richmond,36085,36085020702,41.4
NY,New York,Westchester,36119,36119001000,41.4
NY,New York,Oswego,36075,36075020705,41.4
NY,New York,Bronx,36005,36005036901,41.4
NY,New York,Clinton,36019,36019100600,41.4
NY,New York,Onondaga,36067,36067001600,41.4
NY,New York,Niagara,36063,36063021200,41.4
NY,New York,Cayuga,36011,36011041400,41.3
NY,New York,Kings,36047,36047090800,41.3
NY,New York,St. Lawrence,36089,36089492800,41.3
NY,New York,Bronx,36005,36005033601,41.3
NY,New York,Herkimer,36043,36043011100,41.3
NY,New York,Bronx,36005,36005038000,41.3
NY,New York,Erie,36029,36029016400,41.3
NY,New York,Bronx,36005,36005023302,41.3
NY,New York,Erie,36029,36029016300,41.3
NY,New York,Bronx,36005,36005013100,41.3
NY,New York,Oswego,36075,36075020904,41.2
NY,New York,Erie,36029,36029004002,41.2
NY,New York,Clinton,36019,36019102100,41.2
NY,New York,Bronx,36005,36005014300,41.2
NY,New York,Bronx,36005,36005021700,41.2
NY,New York,Onondaga,36067,36067001000,41.2
NY,New York,Dutchess,36027,36027220901,41.2
NY,New York,Bronx,36005,36005019700,41.2
NY,New York,Bronx,36005,36005004400,41.2
NY,New York,Wayne,36117,36117020900,41.1
NY,New York,Bronx,36005,36005040100,41.1
NY,New York,Niagara,36063,36063023700,41.1
NY,New York,Monroe,36055,36055009500,41.1
NY,New York,Erie,36029,36029016802,41.1
NY,New York,Albany,36001,36001002600,41.1
NY,New York,Kings,36047,36047091000,41.1
NY,New York,Bronx,36005,36005028300,41.1
NY,New York,Bronx,36005,36005016700,41.1
NY,New York,Bronx,36005,36005008600,41.1
NY,New York,Orange,36071,36071015003,41.1
NY,New York,Oswego,36075,36075020501,41.1
NY,New York,Bronx,36005,36005022702,41.0
NY,New York,Onondaga,36067,36067000800,41.0
NY,New York,Chautauqua,36013,36013030300,41.0
NY,New York,Kings,36047,36047090600,41.0
NY,New York,Schenectady,36093,36093020200,41.0
NY,New York,Kings,36047,36047089200,41.0
NY,New York,Oswego,36075,36075020101,40.9
NY,New York,Bronx,36005,36005036100,40.9
NY,New York,Washington,36115,36115081002,40.9
NY,New York,Clinton,36019,36019100800,40.9
NY,New York,Cayuga,36011,36011040201,40.9
NY,New York,Bronx,36005,36005017902,40.9
NY,New York,Erie,36029,36029005900,40.8
NY,New York,Bronx,36005,36005020100,40.8
NY,New York,Erie,36029,36029004701,40.8
NY,New York,Jefferson,36045,36045061400,40.8
NY,New York,Bronx,36005,36005046209,40.8
NY,New York,Clinton,36019,36019103900,40.8
NY,New York,Bronx,36005,36005012701,40.8
NY,New York,Clinton,36019,36019100901,40.7
NY,New York,Kings,36047,36047089600,40.7
NY,New York,Suffolk,36103,36103122406,40.7
NY,New York,Chautauqua,36013,36013030600,40.7
NY,New York,Bronx,36005,36005016900,40.7
NY,New York,Bronx,36005,36005023301,40.7
NY,New York,Clinton,36019,36019101902,40.7
NY,New York,Rockland,36087,36087012206,40.7
NY,New York,Kings,36047,36047103401,40.7
NY,New York,Wayne,36117,36117021700,40.7
NY,New York,Bronx,36005,36005037300,40.7
NY,New York,Cattaraugus,36009,36009961700,40.7
NY,New York,Albany,36001,36001000600,40.7
NY,New York,Albany,36001,36001001100,40.7
NY,New York,Delaware,36025,36025970402,40.7
NY,New York,Bronx,36005,36005036501,40.7
NY,New York,Onondaga,36067,36067940000,40.7
NY,New York,Bronx,36005,36005012901,40.7
NY,New York,Oswego,36075,36075021601,40.6
NY,New York,Onondaga,36067,36067002000,40.6
NY,New York,Orange,36071,36071001100,40.6
NY,New York,Rockland,36087,36087012302,40.6
NY,New York,Bronx,36005,36005011502,40.6
NY,New York,Ulster,36111,36111954200,40.6
NY,New York,Oswego,36075,36075020201,40.6
NY,New York,Westchester,36119,36119000502,40.6
NY,New York,Monroe,36055,36055008500,40.6
NY,New York,Broome,36007,36007000600,40.6
NY,New York,Bronx,36005,36005036700,40.5
NY,New York,Kings,36047,36047121400,40.5
NY,New York,Bronx,36005,36005007900,40.5
NY,New York,Onondaga,36067,36067004301,40.5
NY,New York,Oswego,36075,36075021300,40.5
NY,New York,Rensselaer,36083,36083040900,40.5
NY,New York,Kings,36047,36047080800,40.5
NY,New York,Bronx,36005,36005021301,40.5
NY,New York,Bronx,36005,36005037100,40.5
NY,New York,Bronx,36005,36005021100,40.4
NY,New York,Bronx,36005,36005039800,40.4
NY,New York,Clinton,36019,36019100101,40.4
NY,New York,Schenectady,36093,36093020700,40.4
NY,New York,Oneida,36065,36065022100,40.4
NY,New York,Bronx,36005,36005008500,40.4
NY,New York,Rockland,36087,36087012110,40.4
NY,New York,Oneida,36065,36065024400,40.4
NY,New York,Kings,36047,36047098200,40.4
NY,New York,Bronx,36005,36005018501,40.3
NY,New York,Bronx,36005,36005046000,40.3
NY,New York,Oswego,36075,36075021002,40.3
NY,New York,Erie,36029,36029940000,40.3
NY,New York,Bronx,36005,36005016500,40.3
NY,New York,Hamilton,36041,36041950400,40.3
NY,New York,Bronx,36005,36005024300,40.3
NY,New York,Oswego,36075,36075020102,40.3
NY,New York,Bronx,36005,36005038600,40.3
NY,New York,Steuben,36101,36101961100,40.3
NY,New York,Oneida,36065,36065025602,40.3
NY,New York,Bronx,36005,36005038100,40.3
NY,New York,Bronx,36005,36005002001,40.3
NY,New York,Schenectady,36093,36093021700,40.3
NY,New York,Bronx,36005,36005040502,40.2
NY,New York,Bronx,36005,36005017702,40.2
NY,New York,Bronx,36005,36005009000,40.2
NY,New York,Bronx,36005,36005015300,40.2
NY,New York,Bronx,36005,36005040800,40.2
NY,New York,Sullivan,36105,36105951100,40.2
NY,New York,Wayne,36117,36117021100,40.2
NY,New York,Bronx,36005,36005014100,40.2
NY,New York,Bronx,36005,36005036502,40.2
NY,New York,Clinton,36019,36019102800,40.2
NY,New York,Franklin,36033,36033940000,40.2
NY,New York,Bronx,36005,36005017300,40.2
NY,New York,Bronx,36005,36005017701,40.2
NY,New York,Chautauqua,36013,36013030500,40.2
NY,New York,Bronx,36005,36005001902,40.2
NY,New York,Rockland,36087,36087011505,40.2
NY,New York,Cayuga,36011,36011040400,40.2
NY,New York,Orange,36071,36071002200,40.2
NY,New York,Monroe,36055,36055011603,40.2
NY,New York,Cayuga,36011,36011040500,40.2
NY,New York,Clinton,36019,36019100200,40.2
NY,New York,Bronx,36005,36005022102,40.1
NY,New York,Richmond,36085,36085000700,40.1
NY,New York,Orange,36071,36071002100,40.1
NY,New York,Bronx,36005,36005021501,40.1
NY,New York,Oneida,36065,36065021201,40.1
NY,New York,Erie,36029,36029005700,40.1
NY,New York,Bronx,36005,36005039300,40.1
NY,New York,Kings,36047,36047110600,40.1
NY,New York,Oswego,36075,36075020901,40.0
NY,New York,St. Lawrence,36089,36089491600,40.0
NY,New York,Oneida,36065,36065022400,40.0
NY,New York,Orange,36071,36071015010,40.0
NY,New York,Oswego,36075,36075020502,40.0
NY,New York,Bronx,36005,36005009302,40.0
NY,New York,Erie,36029,36029017400,40.0
NY,New York,Bronx,36005,36005015700,40.0
NY,New York,Bronx,36005,36005038303,39.9
NY,New York,Monroe,36055,36055010902,39.9
NY,New York,Dutchess,36027,36027220101,39.9
NY,New York,Monroe,36055,36055013601,39.9
NY,New York,Onondaga,36067,36067003500,39.9
NY,New York,Cayuga,36011,36011040202,39.9
NY,New York,Orange,36071,36071002300,39.9
NY,New York,Westchester,36119,36119003500,39.9
NY,New York,Erie,36029,36029002300,39.9
NY,New York,Tioga,36107,36107020200,39.9
NY,New York,Richmond,36085,36085031902,39.9
NY,New York,Oneida,36065,36065021302,39.9
NY,New York,Franklin,36033,36033950502,39.9
NY,New York,Suffolk,36103,36103122501,39.8
NY,New York,St. Lawrence,36089,36089490300,39.8
NY,New York,Richmond,36085,36085013302,39.8
NY,New York,Erie,36029,36029005600,39.8
NY,New York,Chenango,36017,36017970400,39.8
NY,New York,Bronx,36005,36005008700,39.8
NY,New York,Orange,36071,36071001602,39.8
NY,New York,Oneida,36065,36065024500,39.8
NY,New York,Orleans,36073,36073040702,39.8
NY,New York,Oswego,36075,36075020707,39.8
NY,New York,Erie,36029,36029000500,39.8
NY,New York,Oswego,36075,36075021003,39.8
NY,New York,Bronx,36005,36005005002,39.8
NY,New York,Bronx,36005,36005017500,39.8
NY,New York,Oswego,36075,36075021504,39.8
NY,New York,Bronx,36005,36005040303,39.8
NY,New York,Westchester,36119,36119000404,39.8
NY,New York,Seneca,36099,36099950500,39.7
NY,New York,Montgomery,36057,36057070300,39.7
NY,New York,Bronx,36005,36005003700,39.7
NY,New York,Sullivan,36105,36105950701,39.7
NY,New York,Oneida,36065,36065024302,39.7
NY,New York,Bronx,36005,36005038800,39.7
NY,New York,Herkimer,36043,36043011002,39.7
NY,New York,Chemung,36015,36015000200,39.7
NY,New York,Erie,36029,36029003301,39.7
NY,New York,Oswego,36075,36075021202,39.7
NY,New York,Cattaraugus,36009,36009940302,39.7
NY,New York,Monroe,36055,36055014004,39.7
NY,New York,Niagara,36063,36063023500,39.7
NY,New York,Wayne,36117,36117021600,39.7
NY,New York,Bronx,36005,36005006400,39.6
NY,New York,Cayuga,36011,36011041001,39.6
NY,New York,Schenectady,36093,36093020102,39.6
NY,New York,Fulton,36035,36035970900,39.6
NY,New York,Bronx,36005,36005037400,39.6
NY,New York,Montgomery,36057,36057070900,39.6
NY,New York,Bronx,36005,36005018900,39.6
NY,New York,Monroe,36055,36055006000,39.6
NY,New York,Wayne,36117,36117021800,39.6
NY,New York,Bronx,36005,36005004100,39.6
NY,New York,Bronx,36005,36005018102,39.5
NY,New York,Schenectady,36093,36093033200,39.5
NY,New York,Monroe,36055,36055008600,39.5
NY,New York,Oneida,36065,36065021601,39.5
NY,New York,Sullivan,36105,36105951802,39.5
NY,New York,Dutchess,36027,36027140301,39.5
NY,New York,Bronx,36005,36005018101,39.5
NY,New York,Richmond,36085,36085002900,39.5
NY,New York,Bronx,36005,36005019900,39.5
NY,New York,Rockland,36087,36087012301,39.5
NY,New York,Onondaga,36067,36067001400,39.5
NY,New York,Essex,36031,36031960502,39.5
NY,New York,Kings,36047,36047120802,39.5
NY,New York,Steuben,36101,36101960200,39.5
NY,New York,Columbia,36021,36021001300,39.5
NY,New York,Erie,36029,36029002400,39.5
NY,New York,Bronx,36005,36005007500,39.4
NY,New York,Cayuga,36011,36011041600,39.4
NY,New York,Kings,36047,36047121000,39.4
NY,New York,Wayne,36117,36117020106,39.4
NY,New York,Bronx,36005,36005024502,39.4
NY,New York,Rensselaer,36083,36083041102,39.4
NY,New York,Steuben,36101,36101960900,39.4
NY,New York,Nassau,36059,36059407000,39.4
NY,New York,Richmond,36085,36085001100,39.4
NY,New York,Orleans,36073,36073040701,39.4
NY,New York,Warren,36113,36113070200,39.4
NY,New York,Bronx,36005,36005039600,39.4
NY,New York,Niagara,36063,36063021000,39.4
NY,New York,Bronx,36005,36005006900,39.4
NY,New York,Rockland,36087,36087012107,39.4
NY,New York,Oswego,36075,36075021203,39.4
NY,New York,Bronx,36005,36005011701,39.3
NY,New York,Bronx,36005,36005003900,39.3
NY,New York,Bronx,36005,36005002002,39.3
NY,New York,Nassau,36059,36059407201,39.3
NY,New York,Nassau,36059,36059407203,39.3
NY,New York,Bronx,36005,36005005200,39.3
NY,New York,Monroe,36055,36055009404,39.3
NY,New York,Onondaga,36067,36067002400,39.3
NY,New York,Sullivan,36105,36105951500,39.3
NY,New York,Chautauqua,36013,36013035400,39.2
NY,New York,Erie,36029,36029017100,39.2
NY,New York,Chenango,36017,36017970700,39.2
NY,New York,Clinton,36019,36019101901,39.2
NY,New York,Oswego,36075,36075021604,39.2
NY,New York,Queens,36081,36081042600,39.2
NY,New York,Seneca,36099,36099950900,39.2
NY,New York,Oswego,36075,36075020600,39.2
NY,New York,Steuben,36101,36101960400,39.2
NY,New York,Steuben,36101,36101962500,39.2
NY,New York,Suffolk,36103,36103145904,39.2
NY,New York,Orange,36071,36071000100,39.2
NY,New York,Wayne,36117,36117021502,39.2
NY,New York,Suffolk,36103,36103159103,39.2
NY,New York,Rensselaer,36083,36083040300,39.2
NY,New York,Franklin,36033,36033950501,39.2
NY,New York,Orange,36071,36071011302,39.2
NY,New York,Orange,36071,36071015009,39.1
NY,New York,Albany,36001,36001002000,39.1
NY,New York,Orange,36071,36071000200,39.1
NY,New York,Washington,36115,36115084002,39.1
NY,New York,Westchester,36119,36119000501,39.1
NY,New York,Westchester,36119,36119003200,39.1
NY,New York,Orange,36071,36071001601,39.1
NY,New York,Steuben,36101,36101961800,39.1
NY,New York,Greene,36039,36039081001,39.1
NY,New York,Erie,36029,36029010300,39.1
NY,New York,Onondaga,36067,36067000700,39.1
NY,New York,Oneida,36065,36065026700,39.1
NY,New York,Wayne,36117,36117021501,39.1
NY,New York,Oneida,36065,36065023300,39.1
NY,New York,Oswego,36075,36075020706,39.1
NY,New York,Broome,36007,36007013900,39.1
NY,New York,Oneida,36065,36065024303,39.1
NY,New York,Bronx,36005,36005002500,39.0
NY,New York,Niagara,36063,36063023100,39.0
NY,New York,Oneida,36065,36065021202,39.0
NY,New York,Franklin,36033,36033950200,39.0
NY,New York,Bronx,36005,36005039400,39.0
NY,New York,Delaware,36025,36025970602,39.0
NY,New York,Kings,36047,36047036100,39.0
NY,New York,Rockland,36087,36087010702,39.0
NY,New York,Rockland,36087,36087012116,39.0
NY,New York,Bronx,36005,36005040501,39.0
NY,New York,Saratoga,36091,36091060301,39.0
NY,New York,Sullivan,36105,36105950900,39.0
NY,New York,Jefferson,36045,36045061101,39.0
NY,New York,Tioga,36107,36107020703,39.0
NY,New York,Orange,36071,36071012700,39.0
NY,New York,Onondaga,36067,36067001701,39.0
NY,New York,Monroe,36055,36055013604,39.0
NY,New York,Nassau,36059,36059411100,39.0
NY,New York,Cayuga,36011,36011041102,39.0
NY,New York,Nassau,36059,36059406702,38.9
NY,New York,St. Lawrence,36089,36089491400,38.9
NY,New York,Erie,36029,36029016700,38.9
NY,New York,Tioga,36107,36107020101,38.9
NY,New York,Kings,36047,36047034300,38.9
NY,New York,Jefferson,36045,36045061200,38.9
NY,New York,Chenango,36017,36017970202,38.9
NY,New York,Orange,36071,36071013700,38.9
NY,New York,Rockland,36087,36087011506,38.9
NY,New York,Bronx,36005,36005012101,38.8
NY,New York,Broome,36007,36007000900,38.8
